# source_sha256=bb2bbff8be3d637b38ed5d06277856c15f41ea262614edf974be8f4b96fdc791
identifier	owner_grid	duplicate_grid
DECAC11D-22B3-4D43-98DD-70A85AD24127	SS	ST
DED5D433-AEFD-4E66-87CE-CDCB5F2EF1C2	SU	SZ
DED6A1E6-2DBB-464B-BB5C-2F7119775DD8	NS	NT
DEEDB4E0-D2D0-4FBC-8BC2-300D38EB1D10	SE	SK
DEEFAD94-76CF-40F6-BFB1-51E7134BBB62	SN	SS
DEF43D30-1C83-4683-B4BF-28A18A7BE4AF	NZ	SE
DEF74F8C-D94A-4FD5-816C-8F24AB7786B9	SK	TF
DEFC46D3-C431-467C-BCA6-A40C65826741	NS	NT
DF045991-DF92-4837-8976-1A725E1F2B17	SP	SU
DF1CBC2C-F03C-4F7B-879B-8F4551AEF972	SW	SX
DF20CB78-1B5C-437C-A3E8-5EFCE873DB4E	NO	NT
DF2BB4F5-5451-48F9-837C-C757CE60711F	SJ	SO
DF2D8F8F-6C94-42E0-8CE3-7F2626EA7FE3	SE	SK
DF3F8893-66B2-48D1-8CAF-7D8957C2E6F1	TL	TQ
DF41FC30-562E-4A5C-84D5-A828BA5353B5	SK	SP
DF442416-5397-4111-A73C-83E505C5A632	SN	SO
DF463B8F-3566-450F-AB26-AA5161C0FB7B	SJ	SO
DF579D28-5665-49E1-9F47-36E1749C5284	SO	ST
DF7043D7-0D69-4BBB-93E4-839EFADE6C99	SD	SJ
DF71075F-29CE-47FA-A13E-39F93AA5C34E	TG	TM
DF77D88E-1D3D-412C-965B-F062529293BF	SO	ST
DF79922F-11CA-4C9E-8E81-45C6059C2E2E	ST	SU
DF876579-5D8E-4665-B1F8-9E4A734FAF94	SO	ST
DF9263FF-0B95-4537-B392-8DC125348429	SD	SJ
DF933493-FEFC-469C-AA52-3211BEB66595	SY	SZ
DF9ACFB9-1682-4777-96A9-BB7FBB43DBE7	SK	SP
DF9FA451-17A3-4479-A371-83A96DB3172D	SK	SP
DFB0E3E1-C366-4218-A58E-D13B7D8CDF69	SO	ST
DFC041B3-52A6-4D24-9EA0-31111D952D1A	SU	TQ
DFD294E2-0E3B-4EDA-9A94-A5264575F859	SH	SJ
DFDF2CA3-0F32-45C0-BF43-480C1A881751	NY	NZ
DFE2B977-1D82-4033-9EEA-F7C5A0E0642B	TL	TQ
DFE92EE7-EF87-4051-B457-53793B1812E3	SH	SJ
DFEF618A-1FBC-4A88-A84E-19FA237557FB	SO	SP
DFFAF688-0629-47EB-990D-D26378895675	SP	SU
E0071A94-48A0-4138-9750-DE15FB7C05E7	NS	NT
E00D17F1-BDA6-49B9-A124-19A2BE594D9E	TL	TQ
E00F654C-19F3-4595-B12E-031D8E73C87F	NC	ND
E0138E2C-561C-40CA-8B33-F7FB3C038D08	SY	SZ
E0193B2C-FF9F-44BC-BC2E-8E9573A6E63C	TL	TQ
E019CA3B-5A65-4CDD-8AF4-1638EB54E240	SD	SE
E02174AF-F0EC-4FEB-A41F-B52D9B732B04	SO	ST
E0269362-94ED-444D-B849-EE4EED5E09CE	SK	TF
E0409C4D-D9F9-496B-88F3-4451524D78C8	NS	NT
E04714D7-2C14-4F33-A2EC-DF0699670DC5	SK	SP
E05A1332-2D8F-41DF-B681-DD3951425234	SH	SJ
E087C917-B8F2-423E-9591-D9662D1FD2D9	NZ	SE
E08C2569-73C4-4B86-8CFD-0471E0D41CA0	SJ	SK
E08FDB4B-B338-4C5A-80F8-93872E2F7C71	SH	SN
E090E968-20DE-4301-9DCD-5A249553F3FF	SM	SR
E090F390-7E0E-4538-A1A0-6D6BA952A877	SO	SP
E09E1488-AA2D-4F27-81E3-471A14F9B025	SK	SP
E0A33EA2-3C0F-45F3-B634-03D60CBBC4AC	SD	SJ
E0ADD809-56AB-416E-91FB-23FC37EE2C41	SK	TF
E0B70F3D-DACB-4DE3-AF4D-62BBFC79C3E2	SK	SP
E0BAAE6B-8318-48C3-B6C1-A2977916345A	SU	TQ
E0C32E2A-E4DC-46D0-ABFC-1B3DC9C63FF1	SD	SE
E0C39C9A-A21B-4BC1-BB5B-CBA369DC901F	SD	SJ
E0CF4306-47BB-4EE1-AB8C-0C2DC9A85381	ST	SU
E0DD4809-7836-48C3-8018-5810FBAACE43	SJ	SO
E103485A-C121-4ACC-8791-53B2A42655AE	SH	SJ
E11811DD-BEDF-4336-895E-978E62FED7D9	TQ	TR
E122C642-254B-47CA-B64E-EC0AA21668F7	NT	NY
E1286F97-C907-43C2-9A71-4663029C2879	ST	SU
E12F3A9C-1EF1-4449-A962-D1C160C55DD6	SH	SN
E130EB4E-08BE-446E-904D-B544E4836BD7	SP	SU
E1314B44-E074-4671-87AD-44709022B5CB	SO	SP
E13628D1-4883-47E5-A175-24BF12F2E67B	SD	SJ
E14A1F7E-53D7-4AAA-9972-14BA42B72799	SX	SY
E14C72C5-A9BF-4263-9D95-72E3D4E57E52	NM	NN
E15290C2-8B75-4CFD-9766-1CC4F63954D6	SU	TQ
E16293DB-D72D-4984-90ED-15CB62B831CA	TF	TG
E16FE184-3C32-4D7F-88F9-EA3317B3D791	SE	SK
E18228B6-1A1D-4325-8AA8-A9BE33901349	SK	SP
E18EAA95-7C49-4799-94C4-290DED0D69B2	NN	NO
E1981A53-408B-4A33-B7F9-74B6355AFECD	SJ	SO
E1B20F36-B699-43B6-AF5B-09A2D0C2805D	SO	SP
E1B20F36-B699-43B6-AF5B-09A2D0C2805D	SO	ST
E1B72900-6242-4DA0-BB22-91C30ADF841D	NS	NX
E1BAAD62-AE1C-41A4-9DDF-BED227F74CE4	SJ	SO
E1DD07BD-30D7-49C0-8383-1D54FBCF402C	SS	ST
E1E3C1C7-1D61-4AE0-9F90-E7D0C14E3BF1	SO	SP
E1F30708-F9A4-474D-83B4-1CDC617A22C4	SH	SJ
E1F48731-8C9A-4258-B196-D2A7A09EDDB9	SU	TQ
E1F98EFD-B53A-4944-A58A-3C05B27840C0	SO	ST
E208242A-7F28-4B65-A48D-918AFC090F33	SK	SP
E210469F-85A5-4462-BE5C-0E73492A3044	SE	SK
E2137EEE-4AFB-4E58-8DB8-CCC02A385622	TL	TM
E22E436E-FA76-4EF2-989F-960192235460	SN	SS
E2338D49-E291-4A65-9626-CC1133B1BA8D	SJ	SO
E237510E-9D1F-4D04-B2E5-06AA677AFB28	SK	SP
E23EC4CB-9ABC-42B6-9D49-EB2253D73D50	NX	NY
E2428A05-B983-487B-9C1B-4626FF38306D	ST	SY
E25DC275-1D3E-4176-931B-A52A33FAEC42	SE	SK
E2719EB4-D680-4BD0-8F3A-DECFB8776110	NU	NZ
E2857765-5670-4D44-9C63-96D9655D8756	TL	TM
E28DA389-8567-4727-BEDF-BF73236576B3	SE	SK
E29D1976-2FFC-47D1-9703-D021DA360AD3	TF	TG
E2A4D266-6FF2-4C37-B375-54E116CD3DEB	SU	SZ
E2A73654-DDBC-4F19-A4F2-BC5C5FF12A14	SO	SP
E2A7AC72-31B5-4658-8BB4-50A45DCB2F66	SJ	SO
E2A84574-33E6-42E8-BD97-90A74037A6A5	TL	TM
E2ABAFBE-5643-43A6-96F1-FC2EEE20407A	NS	NT
E2B258B5-2DE3-4772-B571-94A1FF80EB69	SU	TQ
E2B50786-8C56-434F-9BBB-28517BCB8BCF	SD	SJ
E2CBBC61-BB79-42FD-B171-1D728C7CA9E2	SM	SN
E2CDD1A3-9B65-4FF9-BBF9-3B8F98A2758F	NZ	SE
E2D1F162-5021-419F-A0A1-C8E0947D740B	SU	TQ
E2E8E186-65F9-4F8A-B8B3-71C389BC5517	SE	SK
E2EBE251-0FFC-49CC-8A42-73896A4C5D5D	SP	TL
E2FACF5E-C21B-4F2D-9195-C56A30F707E6	SO	SP
E2FB08B3-41DE-466D-BBAA-17C55B1B9944	SJ	SK
E30AE0E2-2590-40FC-9088-17A4433BECFC	NX	NY
E326E447-B7B0-4A06-98E9-98911C8E6EE7	SX	SY
E331FA76-598C-4A22-B29C-F9ADD7DCB1A4	SU	SZ
E33424D9-0755-4E77-BF37-B038FF1464DA	TL	TM
E334EC99-D288-4D41-97EB-E778F0178142	SD	SE
E34C386A-B879-440C-A9F9-BF3EF1143566	ST	SU
E3570FDF-E974-419E-8A2F-15F56AC4FC34	SP	TL
E3586F96-C467-4091-B6CF-CF36147CCD6B	SS	ST
E359FC5D-5CA2-4A27-B2D0-D2B6D19C5998	SJ	SO
E3686FAF-688C-4C57-AD55-655D184EFDC1	SW	SX
E3741087-7DD4-4D28-88F2-29AB12764E27	SD	SE
E37688B6-7073-4827-950B-3A58B49A44E9	ST	SY
E37797D4-E9A3-47FE-921F-344564E7180F	SK	SP
E37D3D92-2C62-4892-9382-334F44671764	SK	SP
E392C1A0-9C82-4134-A631-909C94F7D9E9	NW	NX
E3A1D433-808F-455C-B6D6-C0C31ED621FA	NS	NT
E3A94DDB-DB30-4A8B-B7D5-2FAF16C772A4	SS	SX
E3B37F4E-1A06-45BC-BAD6-8FE5E6B1527C	SE	SK
E3B42D9C-55CE-4F43-B9DF-248F9DFD918D	NH	NN
E3D8A61E-04C9-42F0-86A3-8936FDC2CA25	NT	NU
E3DEA5BD-0CBE-4C47-B50D-5B9E20C6E1A5	SD	SJ
E3E0B6EC-52ED-45E6-910F-2BD357FCA70E	SD	SJ
E3F1D7B5-0DE2-468C-B8F7-2ACD35C74C5C	ST	SU
E3F245FA-A92D-4AB8-B610-900B7A6521C6	NH	NJ
E3F4B11A-8132-4D11-9E00-80A68CE41FF2	NU	NZ
E4053994-BA5D-4098-A24D-D4A8C1A6C7E4	SK	TF
E4089E6A-C565-41B4-95EC-B7501ABCC8F6	SN	SO
E4090300-D3DB-43AE-B181-928A197FA8BE	SU	SZ
E43FDACB-94DD-41AE-8108-173A5B0ABED6	NN	NO
E44D0681-048B-4F84-AB4B-71451D66E913	SO	SP
E4511905-DB89-42E3-B839-4A5BF4B7B843	NO	NT
E4575B8D-41DE-4445-AB1B-63D37D9EA377	SD	SJ
E46AECDB-140C-47AC-86EC-C83FAF48EC33	SU	SZ
E46B71C9-0A4B-4A55-887C-F249A4E574A6	TQ	TV
E46F0202-53AA-4054-BB0F-9123622ECA36	ST	SY
E472213A-6504-48BC-B955-6A20E7C33A4B	SS	ST
E485FF0A-BAC5-4F19-A65D-843CC88975DB	NY	SD
E48A0431-4642-44A1-8BB1-DB1FE4A298DF	NJ	NK
E4986820-4862-4EC7-A239-52453E33E637	TL	TM
E4990CDD-CCE9-4FFC-A8C9-E8BAE270F90D	TL	TQ
E4A5D607-9C2E-4BD6-82FF-A8E12DC4EC7E	SJ	SK
E4CDE49B-690F-4E12-8882-AC4BB4653CB6	SO	SP
E4E3DED4-9A81-43BC-8602-28F8B4DF12C0	TL	TM
E4ED279A-9A09-4816-9DF1-1127FE219928	SH	SJ
E4FFDC03-E5BC-4AB4-A692-2E6244F17B70	NM	NR
E50509A3-D9AC-43F8-8A8F-D21A7C15EC2E	NT	NY
E512FA99-2BF6-416B-8040-8373D7DBFCFC	NY	NZ
E514B0DF-3258-4173-9EBE-9900325856CA	SS	ST
E5224BDC-7BD7-4762-9D90-A3CA6D6540A8	NS	NT
E522DAA2-558D-4BAA-81CE-01243201FE9F	TF	TG
E544F2C9-0564-4A67-B29D-A20BEFB26C56	SY	SZ
E54B5A1F-EECA-4B93-A8C6-10DA6A96F8D9	SN	SS
E54C48AA-831F-41A7-A3FF-B6BD327D4066	TL	TQ
E54FC51D-4D34-4D51-8129-43CB16CF691C	TL	TQ
E552CED5-4F47-4F73-AE8F-CBA9D3151EBE	SS	ST
E55A1CBD-26F4-41A3-9E19-ACBA347B3198	TQ	TV
E560E4AA-F71E-4D4C-925A-F3251945CD10	SK	SP
E5647E5A-3E66-4E95-9BC4-1EB6EF8E8957	SS	ST
E567600E-60BE-44B7-B23C-287A0AFF7D1A	SE	SK
E56977F5-BBB5-4763-8D33-2207B6B5C376	SJ	SO
E57D4A1E-D0A0-4D92-9D80-0E12A13E6D83	ST	SY
E57DFCAD-4070-4525-8996-68128D4C26B6	SP	TL
E57F1574-2C68-4B94-B14F-4074D84AA57A	SP	SU
E594F96A-BA7A-4A25-B823-6B70D44F8FDE	TG	TM
E5A02A9F-6056-41AD-92CB-360AF8481408	NW	NX
E5B704C2-1B69-49C9-B0E1-3B2421B7BBC0	SJ	SO
E5B96E12-C0E7-4415-9457-484457F82786	SD	SJ
E5C32F06-ED9A-4BE5-8E6B-AA1A8EC80FDD	NS	NX
E5D6A6BD-962B-436E-9962-8FDA520CA7B6	SD	SE
E5EB8EA3-71AE-45F4-9277-8C071E0342CB	SU	SZ
E5EDD61B-6C7F-4D92-BB95-D8E9EFB7FA54	SE	SK
E5FABD4D-116A-455F-8C76-BCF7DBD1765E	SK	SP
E63527B4-4BD4-4EA3-81B4-F397C89FBDEF	NH	NN
E646065B-600D-4140-9CD1-A2309B7718EB	NO	NT
E64E9E0C-B417-464A-BEA4-DE4805DE1B60	ST	SU
E65AF746-45AA-4D5D-93D7-48ADD6CD175A	SU	SZ
E66F40BE-893C-42DE-BF8C-8AD578E7114C	NA	NB
E67C56A7-7ECB-490D-A9F5-935A3FEA73D4	SN	SO
E69D478F-A84D-4387-ADDC-1A1DF460338E	NH	NN
E6A20552-525E-44C7-AE10-6FBDB5B67F05	SN	SS
E6A999F3-EC0D-4261-A315-DD1B14B22F0E	SD	SJ
E6B5B1F0-3C9E-4250-B67E-439D5C008087	SU	TQ
E6B7B8B8-624A-4E89-B7AB-D5C0EE295916	SJ	SO
E6D004BF-2B50-41F3-B11E-33158EA1296A	NT	NU
E6EC2C26-86A5-43F7-B1A7-A0D427FD6D16	ST	SU
E7069902-7382-4241-A47A-34E294A39EA3	SO	SP
E70A6C1E-EEB6-404F-95D2-051AC0CB3F5F	TL	TQ
E715E99C-34CE-44BC-98DF-4302B011A84A	NO	NT
E71BD3AC-D415-4274-9757-9F34BC8F34E8	NY	SD
E71C7B1C-4503-4F9F-8C28-9108EDD7203A	SD	SJ
E7213F44-890C-4247-8221-4583EDE79756	SO	SP
E72A456B-6F11-4AE3-9F80-2D680E905333	TA	TF
E732CB07-15D1-4EB2-8DC0-09C6F2CCA259	SJ	SO
E739B054-7C73-442F-9203-2504004F5338	NN	NO
E7435154-E289-4FA7-B142-012A621FDBE1	SN	SO
E752CB4B-D03F-42B8-92E9-C92D12338C2D	TQ	TV
E756482D-C2A9-4060-93C9-44EB4884DF2F	NT	NU
E75D08DF-0606-4978-99DE-B18B1F04D02C	TL	TM
E76204C1-27EA-49CA-BB35-8AB96C1F5B2B	NX	NY
E76DE57C-7E97-4F07-896B-25DE7676B2C2	SP	TL
E77129FD-821B-4840-9F5D-8C57EB126CA1	TG	TM
E7AD71BA-6FFC-4305-9AA6-E1A927C658A3	NS	NT
E7BABB9D-C1A4-4B73-A407-0B6A7440BD5C	SW	SX
E7C03B4E-FCA3-477F-8897-9D0A4DCDB7D2	NS	NT
E7D2267D-4B4F-41C9-9C80-5238DD67F3EB	TG	TM
E7D953F3-F503-4FC1-8CDB-9A585C565D8F	SS	ST
E7DB7CA1-43E0-4060-9D66-6DA1E491BAF8	ST	SY
E7DD3B55-57EB-4374-9946-A01AAD271E7E	SD	SJ
E7E74F34-FA81-425D-AF09-F4171AA14AAD	NO	NT
E7E7E0E2-5D9E-45F8-9678-068019576A71	TG	TM
E7E80BF9-79E7-48BF-A576-903FC718E21D	SE	TA
E7F28C5E-8201-4639-9A6E-07F8CF62B97E	TL	TQ
E8071764-BB2A-4606-9118-6E76A678184D	SU	TQ
E820A9E2-524B-4ED9-ABD6-8839899B31A8	SN	SO
E82DAD9E-8F42-4E79-B0CB-8FEB9CE43894	SO	SP
E830B9FA-3B2B-43C8-980C-A003BF1CB25A	SW	SX
E834DCED-A7A1-41EA-A157-749D20A33E33	NH	NJ
E83A9B36-DECC-400A-91AE-D1AD3CFE348C	SO	SP
E84869F8-B77C-49D3-8DED-B943FE3A1647	SU	SZ
E855273C-9B23-4C59-97AD-B385847C4832	SD	SE
E869A936-E1A9-42C6-BEBF-A14DF64384A9	SS	ST
E88271BE-A366-4C9F-8E15-4595A6D64D53	NX	NY
E88A3309-E3E1-49D5-B9D7-E7B3E32BD56F	TF	TL
E88A6786-980A-4FC7-8FF6-41386EFAEEE0	SO	SP
E8A1B823-3744-48C5-A9CF-DC1059D32A29	SS	ST
E8BA660D-1700-42AF-A4B6-A2653504F331	NH	NJ
E8BAFBE4-39FB-4D9A-8AD9-58415A438F94	ST	SU
E8C0ADCA-C6B6-4645-9B04-815F1972081A	SD	SE
E8C5644D-8CC7-4110-AAFC-E6A5F1608990	NZ	SE
E8CFBA19-DEDC-4DAF-B2DE-7F48761CBD11	SO	ST
E8DE8936-4C29-4906-82CE-90C6FC342B43	SE	TA
E8E00403-6E9D-4EE6-A923-0A3A57F53BB6	SD	SE
E8E383C0-3138-4CDC-BD6B-A0325D9C0474	SN	SO
E8F24538-3552-42DE-8C06-DD7960E9DED3	SK	SP
E8F7ADA1-033E-4EED-A102-30D226BDF623	SE	SK
E8FE9CDF-E237-4095-B1E2-596EC89CD1E1	SO	SP
E904802B-3E36-44BA-9662-AABAF8010DF7	SU	TQ
E9233DF3-715A-4235-878A-588DFB4E738D	SS	SX
E92414A3-9220-4E13-82EF-3D89F463BC80	SK	SP
E929C229-9EDF-4FC0-B09D-4283156D9C80	SE	SK
E934B1B9-942D-49EE-A501-F7131E69BA67	SU	TQ
E93D798D-3C46-4701-9C4B-5DD3416C8D29	SD	SJ
E944AC32-9B5F-4C1D-93EC-6C976C28B6B6	NX	NY
E97323EF-77E5-4FE0-B5A5-4F57905223FF	SK	SP
E9762415-5E20-4EEE-B627-C5BC6384496C	SM	SN
E979A99D-A22F-4F67-8CCD-2C18129E15F0	NS	NT
E982056D-53C6-4203-89E1-4A5B5C5B376E	SU	SZ
E98BF674-0C85-44CC-AD4E-0DAFAD08FA5A	SU	TQ
E99A7D8E-A99C-407F-AD8F-825488658EBA	SJ	SK
E9A10DD0-A128-4421-92C2-2DE49F3607B5	SS	SX
E9AAB83E-1334-4943-BEEB-64217C7E0558	NY	NZ
E9B1CBDF-D2FB-4FD1-96C3-14C04FC83A2C	ST	SU
E9BC60A4-070F-4543-A4F8-A1AE5F78A043	SJ	SK
E9C60AEA-4401-4136-BF48-5667B9F1A1EA	SE	TA
E9C759D1-14F0-4C5A-96DD-323D96EE9636	SH	SJ
E9E3B65D-5EDB-4185-87B0-2E44A21FABD1	SS	SX
E9E3F43F-4971-49FE-922B-AF06F994F4B2	SU	TQ
E9F29655-8D44-4FC1-9199-9F7CC5EA75B1	SE	SK
E9F80D06-5D97-4CA1-865C-0D3D7282B8A2	SU	SZ
E9FEFB84-2F18-401A-9508-A12D67032AC4	SU	SZ
EA3472D8-D404-4693-B8C0-DF7B0E132279	SN	SS
EA3FBE7D-40BE-4EF4-8F28-6B4730A133F6	SH	SJ
EA424146-7A1F-47E0-9D17-556329F5942D	SP	SU
EA4369EC-C8CD-4245-B3AD-91787E95CED7	TQ	TR
EA53E322-3AFC-442E-814C-7DEDF3EFEE86	NN	NO
EA56A4E0-045A-4811-BE3A-BF3DA3412CB2	NJ	NO
EA5EB1D8-03AE-49BD-B398-224AB130C8EA	SJ	SK
EA621682-F75D-498C-90E6-EDDC77B4AAC7	NY	NZ
EA6506AF-C811-4F07-8378-EE826852242F	NN	NS
EA6FA27C-551B-47E7-B042-2E1F1733DC50	TQ	TV
EA7B1436-33F2-45F9-8A6D-240EDCD63942	SN	SS
EA85EABA-4380-40A1-9DF6-831CB3FB9D75	NU	NZ
EA8D5395-4674-488D-B220-DDB0B4CEA50F	SP	TL
EA90CF30-0AC6-4713-8885-1AEFABB48C68	SE	SK
EA97EAB4-400B-4FA1-B81E-41B7BA76AD1F	SO	SP
EAA30C28-6C4A-4512-950A-C77D5B0ED0E9	SP	SU
EAA63330-135C-46FD-8884-2C58B9F4929A	NY	SD
EABB59EB-77FF-480F-B538-3C0225C974A2	SX	SY
EABD9999-A262-442F-93E6-814722E65CC4	SJ	SK
EAC1772E-2551-4A34-8511-C5731B7E440F	NJ	NK
EAC6E5BB-F254-4163-B370-944C96CC0307	SN	SS
EAC9108F-B8E8-424E-91AB-EABFA307E29F	NH	NJ
EACB0BA5-051B-4D02-AFFE-0E6D7ACC6362	NO	NT
EAD1B99E-0D62-4C18-8559-57A8777A70E4	SP	SU
EAE11EE5-9257-4B8A-B07B-D3B1090BCD54	NS	NT
EAE3EEF2-6501-4CA2-9BB0-BDB6AB9036A8	SU	SZ
EAEA4CCD-42D6-4492-8977-B8B767EC314A	SE	SK
EAF5E898-3045-4DDC-877E-AF053E35343C	SE	SK
EB0A60F9-E758-4FA5-BA27-6EB704690482	TF	TL
EB1DA0F0-C2B6-416D-ADBF-3403560F338E	SN	SS
EB23C307-647F-4A42-8259-AC9061E9B42C	SU	SZ
EB264B4B-C275-46CE-B9DF-084251112FFF	SP	TL
EB2F1F45-B80A-4AAE-AF98-480E5ED3E35C	SO	ST
EB3E841B-4BA9-4A1C-B8D9-15C928A7E305	NN	NS
EB4CE3CE-1A5A-49FE-9901-20271C90D9B2	TL	TM
EB5D6D0F-6526-423A-878E-897FB6DAD51E	SK	TF
EB60E6C2-FC87-4280-8170-360B2975CB20	TF	TL
EB65C5AA-CBE3-4B48-BD3D-BE421E63F994	TG	TM
EB661256-596F-4F4D-9989-C174ABEA1A8E	SU	SZ
EB72B85A-3857-45CC-836D-3204D3D1D383	NY	NZ
EB8153BE-F2DD-484D-9831-E8199C339E72	SP	TL
EB831F3A-BF41-40F9-931C-0D95C0CC5621	SS	SX
EB9C9132-A487-4FC1-8674-C52A983B910F	ST	SU
EBB40624-106D-443A-A153-404B517CC9AB	SX	SY
EBB55EC2-37D3-48D3-9566-93491743FB74	SD	SJ
EBC674A9-A385-4C7A-99CF-FACD595DEBCC	NC	ND
EBD287B9-1137-4078-BDDA-7E2BDC70F835	NU	NZ
EBDA960A-0AEB-402F-94C0-C0ACF2B73E5E	SP	SU
EBE07910-59AD-4C85-83C2-112C35FF3D3D	TQ	TR
EBE78FED-47FC-44EC-8899-BD8786ADFB3B	NO	NT
EBF0F697-B82A-4EF5-AE0D-320E00A16330	SH	SJ
EBFC0E56-3056-4F88-BD4F-A4791A4BC403	SE	TA
EC08C346-1608-437C-ACDD-B6D888CFE1D6	SP	TL
EC226581-F8E5-4CD4-B89F-1C9DEBA25258	SN	SS
EC2C9539-5ECA-48B3-B100-8E43CD10B95F	SD	SJ
EC3C9011-D5A4-48AD-82A9-BDA419BA22A4	SE	SK
EC56EA22-022D-4854-BB9F-7D2D4418CE1A	SD	SJ
EC5AB66A-DE5E-4CA4-89AC-2BF4383FEE48	NS	NT
EC6366A7-751C-4E23-906C-880F43E71160	SK	SP
EC7B79D0-2B1B-4CE7-9DCF-3B98C2E1DB1B	SO	SP
EC7BADE5-B3BE-43A4-8229-9235513D1B6D	SN	SS
EC8B0CAD-B40D-4027-B035-95A14E53B639	TA	TF
EC8E54E9-225E-4B52-8B24-B29F2C0FEAC6	NJ	NK
EC901D6F-0936-4C94-AFD3-FB5FBC0A0B38	TL	TQ
EC9C6148-33D9-4582-A87D-9CE2C0AB9A43	SU	SZ
ECBD9385-5EE7-440D-A3A3-5AC64DA49EE6	NY	NZ
ECC05528-BC3E-4E2B-9E90-1DDD31ED22F5	HY	ND
ED0539A7-C32B-4ECA-939B-01BA517E7436	SE	TA
ED0A03C6-5307-4F64-BC5E-7F03644E3BA9	SS	ST
ED1213F9-17E5-464D-BE47-829877DFCE18	TL	TQ
ED2893AA-5729-4DE9-B283-E29E9D8A31CA	SD	SJ
ED3D9BDA-A73C-4F58-96B8-64464C203862	SN	SO
ED46EB68-77CF-4282-8A79-6AD8FA85F67A	SD	SE
ED51CF63-3276-4A8E-B3CE-8887ECE2D394	SO	SP
ED52AA27-1F4B-4696-81AA-65F6E20D7515	SU	TQ
ED53CD65-86C5-4FB5-8210-C960B6847C74	SE	SK
ED57C140-D854-4E74-ACD6-9E435D470A86	NX	NY
ED5DD2F9-7FB3-44F9-9659-1F72D3D1CD4A	SO	ST
ED61E36E-9D5D-4BD5-914E-88E4BD8EF50F	SK	SP
ED633035-73BA-4674-BB6F-E7CB351AA44B	SD	SE
ED66841E-EA39-4850-BFDD-4389377D960D	ST	SU
ED8A6F88-078E-45B5-90CE-71BF91165E18	SD	SE
ED8C9C80-8E83-480F-8324-B7F56F6FA35D	SN	SO
ED90D2CD-8D81-472A-B414-3DFC84D36EAE	SJ	SK
ED988C8D-FA6C-4C8A-8B9E-FC1CCA53F3BE	SK	SP
ED9DBACD-C058-4F03-8898-1C83D718B33B	NY	SD
EDA7BE25-575D-4CDB-AC0E-630C26D054E0	SD	SJ
EDABE18A-B6DA-42FF-B5D0-3BBB9CBFAB02	TQ	TV
EDAE3BC4-DCA8-4C7A-83FA-25E90FBB71D1	NS	NT
EDC11B03-8DF6-4E6D-B0AF-3037BB627D49	SU	TQ
EDC3378A-589B-4C23-B8C9-5896B2EE4773	NJ	NK
EDC8FD21-41B9-498C-8E83-9175FD3D29E7	SU	SZ
EDD21C2E-B776-42B8-993B-CCF556405E94	SP	SU
EDD24092-BAC1-4B2B-80CC-0F11398A25BE	SK	SP
EDE5D802-2E7B-4851-93CE-C23AE669D390	NZ	SE
EDEB73D4-EFBD-44E0-B6E9-604B198F9179	TQ	TR
EDF8E299-B798-46D2-9922-8CCDDE96C322	SJ	SK
EDFA8092-1B00-4C31-A712-36A57E305606	TF	TG
EDFB19C9-79E8-45E8-974C-319A6E5F46B7	SE	TA
EE003A35-6E96-40BA-9662-50DCA0EF7F6F	NJ	NO
EE0152FE-2A60-4344-BAA1-5E228D6C2D35	SP	SU
EE01B365-C04C-4054-B39F-AF5CD6C009E5	SN	SS
EE0AAE97-3D2C-4EED-B110-A5511217D51B	ST	SY
EE0D1F5E-641C-438E-B379-68455641005C	SO	ST
EE3099AD-7EA1-41B9-8751-F6440618C80C	SJ	SO
EE320076-16E7-47AD-994A-93EEF95397C2	SN	SO
EE32D8C7-B2FE-4A67-8FEC-8CADA436A996	SU	TQ
EE348C56-ADBA-4884-ADE8-CB6CA085EBD6	NY	SD
EE38872A-56E6-49E9-8B8E-9C6574401CC6	SK	SP
EE76DCA4-DFDF-4DF6-9AFB-6F3509F56874	TQ	TR
EE876891-20AA-4056-848B-F23900568326	SU	SZ
EE92E6BB-123F-4E13-831C-B2D3976265D7	SH	SJ
EE95D982-5330-4887-8516-6E72491A6B7D	TF	TL
EE9893C6-60F8-4990-99AC-A909538045AE	SK	SP
EE98D493-0BD4-4EDA-8C7B-AAF335ADEF5E	SU	TQ
EEA52A9C-C7E4-4126-AF88-699C0DC155B4	SO	SP
EEBD436B-7834-4563-AA3C-24A69123672E	ST	SU
EED187C1-8CE6-4949-8555-6DD590C15C28	SO	ST
EEE2476E-4E76-43C9-ACB8-E411BF516E39	SN	SO
EEEE0291-36AA-4973-9CEC-93B206EBF2D4	SK	SP
EEF47840-779D-4013-B087-08C519B549C5	SE	SK
EEF753B9-953E-4ADE-B8FA-DF131C96DD06	ST	SU
EF033CE3-D7C6-4264-ACA8-605D7882D322	NW	NX
EF0FAC3F-7767-460B-B076-E4A29E929325	SJ	SO
EF1B5F4A-524A-4915-87D8-F1AA27D4B771	NC	NH
EF1C3F62-65B9-43EA-B34B-67334A8B905C	TF	TG
EF1F1B49-AE29-471D-ADDD-8B7B1B0B0C0D	SO	SP
EF212BB6-11EC-4B91-B447-F16D3EB9AEA6	NH	NJ
EF269C3A-52A0-4BA8-9484-ED889F4910EF	TG	TM
EF273AAA-3450-4255-9C5E-3A51F213E1F5	TL	TQ
EF349A9D-B77C-454B-9EFC-9914F4F7401F	TF	TG
